ÈÕÆÚ,¹ÉÆ±´úÂë,Ãû³Æ,ÊÕÅÌ¼Û,×î¸ß¼Û,×îµÍ¼Û,¿ªÅÌ¼Û,Ç°ÊÕÅÌ,ÕÇµø¶î,ÕÇµø·ù,»»ÊÖÂÊ,³É½»Á¿,³É½»½ð¶î,×ÜÊÐÖµ,Á÷Í¨ÊÐÖµ
2020-10-23,'688002,î£´´Î¢ÄÉ,76.52,82.58,75.96,81.5,81.4,-4.88,-5.9951,2.0401,4688599,366177307.0,34051400000.0,17585663412.4
2020-10-22,'688002,î£´´Î¢ÄÉ,81.4,83.75,81.3,81.7,81.95,-0.55,-0.6711,1.0962,2519162,207081011.0,36223000000.0,18707174618.0
2020-10-21,'688002,î£´´Î¢ÄÉ,81.95,88.48,78.2,88.23,88.79,-6.84,-7.7036,3.5633,8188999,675094032.0,36467750000.0,18833574446.5
2020-10-20,'688002,î£´´Î¢ÄÉ,88.79,89.0,85.38,87.0,86.99,1.8,2.0692,1.217,2796828,244545613.0,39511550000.0,20405528677.3
2020-10-19,'688002,î£´´Î¢ÄÉ,86.99,90.3,86.5,90.29,89.48,-2.49,-2.7827,1.2387,2846768,250527033.0,38710550000.0,19991856511.3
2020-10-16,'688002,î£´´Î¢ÄÉ,89.48,93.57,88.23,91.67,91.9,-2.42,-2.6333,1.8296,4204644,378445276.0,39818600000.0,20564103007.6
2020-10-15,'688002,î£´´Î¢ÄÉ,91.9,97.38,91.05,96.4,97.63,-5.73,-5.8691,1.5007,3448789,325159756.0,40895500000.0,21120262253.0
2020-10-14,'688002,î£´´Î¢ÄÉ,97.63,98.75,92.29,94.2,95.8,1.83,1.9102,2.3934,5500375,524593116.0,43445350000.0,22437118648.1
2020-10-13,'688002,î£´´Î¢ÄÉ,95.8,95.85,88.18,89.8,90.3,5.5,6.0908,2.2774,5233787,481633826.0,42631000000.0,22016551946.0
2020-10-12,'688002,î£´´Î¢ÄÉ,90.3,90.55,86.42,86.6,86.7,3.6,4.1522,2.5345,5824780,519554812.0,40183500000.0,20752553661.0
2020-10-09,'688002,î£´´Î¢ÄÉ,86.7,86.7,84.02,84.7,83.59,3.11,3.7205,2.1786,5006767,428198773.0,38581500000.0,19925209329.0
2020-09-30,'688002,î£´´Î¢ÄÉ,83.59,85.45,83.0,85.25,85.19,-1.6,-1.8782,1.4933,3431897,287991654.0,37197550000.0,19210475753.3
2020-09-29,'688002,î£´´Î¢ÄÉ,85.19,85.9,80.2,80.2,79.8,5.39,6.7544,2.1734,4994816,421815033.0,37909550000.0,19578184345.3
2020-09-28,'688002,î£´´Î¢ÄÉ,79.8,82.29,79.68,81.41,81.3,-1.5,-1.845,1.2429,2856293,230967425.0,35511000000.0,18339466026.0
2020-09-25,'688002,î£´´Î¢ÄÉ,81.3,83.25,80.5,82.51,81.7,-0.4,-0.4896,0.8124,1866942,152826054.0,36178500000.0,18684192831.0
2020-09-24,'688002,î£´´Î¢ÄÉ,81.7,84.37,80.66,83.8,84.38,-2.68,-3.1761,1.3357,3069610,252963085.0,36356500000.0,18776119979.0
2020-09-23,'688002,î£´´Î¢ÄÉ,84.38,85.66,82.9,84.59,83.72,0.66,0.7883,1.5887,3651103,308101781.0,37549100000.0,19392031870.6
2020-09-22,'688002,î£´´Î¢ÄÉ,83.72,85.38,81.16,83.0,84.0,-0.28,-0.3333,1.394,3203587,265851494.0,37255400000.0,19240352076.4
2020-09-21,'688002,î£´´Î¢ÄÉ,84.0,85.85,83.45,85.6,85.6,-1.6,-1.8692,1.9921,4578253,385611391.0,37380000000.0,19304701080.0
2020-09-18,'688002,î£´´Î¢ÄÉ,85.6,86.1,83.07,83.5,83.47,2.13,2.5518,2.1088,4846287,413825116.0,38092000000.0,19672409672.0
2020-09-17,'688002,î£´´Î¢ÄÉ,83.47,84.99,79.12,81.02,81.05,2.42,2.9858,2.4113,5541673,456920009.0,37144150000.0,19182897608.9
2020-09-16,'688002,î£´´Î¢ÄÉ,81.05,83.25,79.23,79.86,79.7,1.35,1.6939,1.707,3922986,322219538.0,36067250000.0,18626738363.5
2020-09-15,'688002,î£´´Î¢ÄÉ,79.7,80.88,77.74,79.0,78.94,0.76,0.9628,1.1363,2611454,208114924.0,35466500000.0,18316484239.0
2020-09-14,'688002,î£´´Î¢ÄÉ,78.94,80.25,76.93,77.66,76.38,2.56,3.3517,1.6395,3767836,297143860.0,35128300000.0,18141822657.8
2020-09-11,'688002,î£´´Î¢ÄÉ,76.38,77.6,74.72,74.91,75.0,1.38,1.84,1.4093,3238850,246555578.0,33989100000.0,17553488910.6
2020-09-10,'688002,î£´´Î¢ÄÉ,75.0,81.0,74.33,80.8,79.66,-4.66,-5.8499,2.7141,6237389,478931138.0,33375000000.0,17236340250.0
2020-09-09,'688002,î£´´Î¢ÄÉ,79.66,83.22,77.99,82.61,83.65,-3.99,-4.7699,2.5892,5950363,474893255.0,35448700000.0,18307291524.2
2020-09-08,'688002,î£´´Î¢ÄÉ,83.65,85.48,79.23,85.03,85.5,-1.85,-2.1637,2.3289,5352323,439815532.0,37224250000.0,19224264825.5
2020-09-07,'688002,î£´´Î¢ÄÉ,85.5,87.18,82.16,83.74,83.9,1.6,1.907,3.081,7080630,604697351.0,38047500000.0,19649427885.0
2020-09-04,'688002,î£´´Î¢ÄÉ,83.9,84.5,80.5,80.5,82.2,1.7,2.0681,2.0887,4800211,399170021.0,37335500000.0,19281719293.0
2020-09-03,'688002,î£´´Î¢ÄÉ,82.2,83.65,81.7,82.3,82.14,0.06,0.073,1.4148,3251456,268078788.0,36579000000.0,18891028914.0
2020-09-02,'688002,î£´´Î¢ÄÉ,82.14,85.99,81.7,84.9,85.38,-3.24,-3.7948,2.3636,5432065,452893353.0,36552300000.0,18877239841.8
2020-09-01,'688002,î£´´Î¢ÄÉ,85.38,87.23,82.06,82.33,82.33,3.05,3.7046,3.3829,7774485,665255604.0,37994100000.0,19621849740.6
2020-08-31,'688002,î£´´Î¢ÄÉ,82.33,84.37,80.83,81.08,80.19,2.14,2.6687,2.9945,6881894,569641898.0,36636850000.0,18920905237.1
2020-08-28,'688002,î£´´Î¢ÄÉ,80.19,80.77,76.2,79.7,79.21,0.98,1.2372,2.5452,5849259,456629377.0,35684550000.0,18429094995.3
2020-08-27,'688002,î£´´Î¢ÄÉ,79.21,81.41,78.36,79.28,78.51,0.7,0.8916,2.2856,5252724,418373342.0,35248450000.0,18203873482.7
2020-08-26,'688002,î£´´Î¢ÄÉ,78.51,82.55,77.05,80.87,80.71,-2.2,-2.7258,2.3343,5364753,430003242.0,34936950000.0,18043000973.7
2020-08-25,'688002,î£´´Î¢ÄÉ,80.71,83.48,80.38,80.54,80.74,-0.03,-0.0372,2.3545,5410952,444225093.0,35915950000.0,18548600287.7
2020-08-24,'688002,î£´´Î¢ÄÉ,80.74,82.69,76.24,82.59,81.61,-0.87,-1.066,3.3839,7776715,615140328.0,35929300000.0,18555494823.8
2020-08-21,'688002,î£´´Î¢ÄÉ,81.61,84.36,81.34,82.58,81.41,0.2,0.2457,1.7762,4082086,339560281.0,36316450000.0,18755436370.7
2020-08-20,'688002,î£´´Î¢ÄÉ,81.41,84.89,80.6,82.2,82.47,-1.06,-1.2853,2.1785,5006654,415495069.0,36227450000.0,18709472796.7
2020-08-19,'688002,î£´´Î¢ÄÉ,82.47,90.56,82.47,89.6,89.4,-6.93,-7.7517,3.7848,8698046,740903747.0,36699150000.0,18953079738.9
2020-08-18,'688002,î£´´Î¢ÄÉ,89.4,92.92,88.08,88.08,89.0,0.4,0.4494,2.6258,6034671,543286807.0,39783000000.0,20545717578.0
2020-08-17,'688002,î£´´Î¢ÄÉ,89.0,91.1,86.06,90.5,88.81,0.19,0.2139,2.7379,6292161,554881232.0,39605000000.0,20453790430.0
2020-08-14,'688002,î£´´Î¢ÄÉ,88.81,89.8,84.29,86.5,86.0,2.81,3.2674,2.741,6299398,555493439.0,39520450000.0,20410125034.7
2020-08-13,'688002,î£´´Î¢ÄÉ,86.0,88.6,84.51,85.3,84.73,1.27,1.4989,3.3284,7649292,663196478.0,38270000000.0,19764336820.0
2020-08-12,'688002,î£´´Î¢ÄÉ,84.73,92.5,79.8,92.5,92.0,-7.27,-7.9022,5.7535,13222621,1122942600.0,37704850000.0,19472468125.1
2020-08-11,'688002,î£´´Î¢ÄÉ,92.0,97.68,89.3,91.68,91.42,0.58,0.6344,4.1141,9454904,877652948.0,40940000000.0,21143244040.0
2020-08-10,'688002,î£´´Î¢ÄÉ,91.42,99.82,90.91,90.91,91.3,0.12,0.1314,5.0275,11554124,1109390234.0,40681900000.0,21009949675.4
2020-08-07,'688002,î£´´Î¢ÄÉ,91.3,97.49,88.83,94.0,94.96,-3.66,-3.8543,4.532,10415317,965758896.0,40628500000.0,20982371531.0
2020-08-06,'688002,î£´´Î¢ÄÉ,94.96,100.6,92.25,92.25,93.66,1.3,1.388,5.2989,12177706,1179834755.0,42257200000.0,21823504935.2
2020-08-05,'688002,î£´´Î¢ÄÉ,93.66,97.5,91.33,96.7,93.79,-0.13,-0.1386,3.9467,9070173,854220525.0,41678700000.0,21524741704.2
2020-08-04,'688002,î£´´Î¢ÄÉ,93.79,94.38,88.8,93.06,91.8,1.99,2.1678,5.3457,12285341,1128917380.0,41736550000.0,21554618027.3
2020-08-03,'688002,î£´´Î¢ÄÉ,91.8,91.83,80.18,81.0,79.1,12.7,16.0556,7.8848,18120786,1574365422.0,40851000000.0,21097280466.0
2020-07-31,'688002,î£´´Î¢ÄÉ,79.1,81.29,76.45,79.2,78.84,0.26,0.3298,4.6651,10721295,843735763.0,35199500000.0,18178593517.0
2020-07-30,'688002,î£´´Î¢ÄÉ,78.84,85.89,77.8,79.65,79.49,-0.65,-0.8177,7.0923,16299431,1342690276.0,35083800000.0,18118840870.8
2020-07-29,'688002,î£´´Î¢ÄÉ,79.49,80.5,74.3,76.0,76.0,3.49,4.5921,6.7552,15524634,1205340734.0,35373050000.0,18268222486.3
2020-07-28,'688002,î£´´Î¢ÄÉ,76.0,80.5,70.17,72.0,69.99,6.01,8.5869,8.5306,19604935,1463365831.0,33820000000.0,17466158120.0
2020-07-27,'688002,î£´´Î¢ÄÉ,69.99,71.5,67.5,69.0,67.2,2.79,4.1518,5.52,12685896,884864799.0,31145550000.0,16084952721.3
2020-07-24,'688002,î£´´Î¢ÄÉ,67.2,69.7,65.0,69.0,68.69,-1.49,-2.1692,5.7476,13209108,897803369.0,29904000000.0,15443760864.0
2020-07-23,'688002,î£´´Î¢ÄÉ,68.69,69.5,66.0,66.0,65.26,3.43,5.2559,6.9729,16025030,1088119269.0,30567050000.0,15786189490.3
2020-07-22,'688002,î£´´Î¢ÄÉ,65.26,68.6,61.64,61.64,65.25,0.01,0.0153,8.7929,20207704,1348362225.0,29040700000.0,14997914196.2
2020-07-21,'688002,î£´´Î¢ÄÉ,65.25,69.58,64.41,67.4,68.8,-3.55,-5.1599,11.538,6425431,425257497.0,29036250000.0,3633726825.0
2020-07-20,'688002,î£´´Î¢ÄÉ,68.8,72.0,66.1,70.9,62.49,6.31,10.0976,14.9122,8304500,570423807.0,30616000000.0,3831423840.0
2020-07-17,'688002,î£´´Î¢ÄÉ,62.49,64.28,61.26,61.5,61.5,0.99,1.6098,5.5392,3024420,189010388.0,27808050000.0,3411954000.0
2020-07-16,'688002,î£´´Î¢ÄÉ,61.5,69.94,59.0,68.01,71.15,-9.65,-13.5629,10.356,5654397,370829576.0,27367500000.0,3357900000.0
2020-07-15,'688002,î£´´Î¢ÄÉ,71.15,72.7,67.0,69.2,68.44,2.71,3.9597,11.4739,6264752,440444230.0,31661750000.0,3884790000.0
2020-07-14,'688002,î£´´Î¢ÄÉ,68.44,73.01,66.79,72.48,73.79,-5.35,-7.2503,10.2651,5604720,388812268.0,30455800000.0,3736824000.0
2020-07-13,'688002,î£´´Î¢ÄÉ,73.79,75.57,67.0,71.3,72.63,1.16,1.5971,12.7939,6985469,497682333.0,32836550000.0,4028934000.0
2020-07-10,'688002,î£´´Î¢ÄÉ,72.63,76.69,69.8,69.8,71.22,1.41,1.9798,13.4981,7369955,538595359.0,32320350000.0,3965598000.0
2020-07-09,'688002,î£´´Î¢ÄÉ,71.22,74.47,63.9,63.9,64.68,6.54,10.1113,15.6471,8543293,595329219.0,31692900000.0,3888612000.0
2020-07-08,'688002,î£´´Î¢ÄÉ,64.68,65.5,61.9,65.5,63.9,0.78,1.2207,8.823,4817347,307100625.0,28782600000.0,3531528000.0
2020-07-07,'688002,î£´´Î¢ÄÉ,63.9,67.88,59.42,60.0,59.28,4.62,7.7935,14.6046,7974126,505761561.0,28435500000.0,3488940000.0
2020-07-06,'688002,î£´´Î¢ÄÉ,59.28,61.97,56.1,56.2,55.96,3.32,5.9328,13.0498,7125218,423301466.0,26379600000.0,3236688000.0
2020-07-03,'688002,î£´´Î¢ÄÉ,55.96,57.6,55.0,56.76,56.62,-0.66,-1.1657,8.9201,4870358,272537531.0,24902200000.0,3055416000.0
2020-07-02,'688002,î£´´Î¢ÄÉ,56.62,57.67,52.35,52.9,52.8,3.82,7.2348,14.5621,7950924,437318636.0,25195900000.0,3091452000.0
2020-07-01,'688002,î£´´Î¢ÄÉ,52.8,54.29,50.88,51.2,50.98,1.82,3.57,10.5937,5784169,305374836.0,23496000000.0,2882880000.0
2020-06-30,'688002,î£´´Î¢ÄÉ,50.98,51.68,50.29,50.43,50.15,0.83,1.655,6.0844,3322098,169486148.0,22686100000.0,2783508000.0
2020-06-29,'688002,î£´´Î¢ÄÉ,50.15,52.52,49.89,51.88,50.66,-0.51,-1.0067,7.6223,4161786,212598515.0,22316750000.0,2738190000.0
2020-06-24,'688002,î£´´Î¢ÄÉ,50.66,50.9,48.37,49.1,48.8,1.86,3.8115,8.016,4376726,217972481.0,22543700000.0,2766036000.0
2020-06-23,'688002,î£´´Î¢ÄÉ,48.8,49.32,48.01,48.85,49.32,-0.52,-1.0543,3.6422,1988667,96960906.0,21716000000.0,2664480000.0
2020-06-22,'688002,î£´´Î¢ÄÉ,49.32,50.79,48.67,49.98,48.09,1.23,2.5577,6.072,3315289,164198696.0,21947400000.0,2692872000.0
2020-06-19,'688002,î£´´Î¢ÄÉ,48.09,48.79,47.56,48.14,48.34,-0.25,-0.5172,3.3814,1846221,88911952.0,21400050000.0,2625714000.0
2020-06-18,'688002,î£´´Î¢ÄÉ,48.34,49.48,47.95,48.8,49.01,-0.67,-1.3671,4.2318,2310573,112197238.0,21511300000.0,2639364000.0
2020-06-17,'688002,î£´´Î¢ÄÉ,49.01,49.35,47.4,48.49,48.3,0.71,1.47,6.4704,3532814,171290801.0,21809450000.0,2675946000.0
2020-06-16,'688002,î£´´Î¢ÄÉ,48.3,48.38,45.91,45.92,45.88,2.42,5.2746,5.6547,3087458,146203051.0,21493500000.0,2637180000.0
2020-06-15,'688002,î£´´Î¢ÄÉ,45.88,46.64,45.2,45.73,45.78,0.1,0.2184,3.646,1990742,91737876.0,20416600000.0,2505048000.0
2020-06-12,'688002,î£´´Î¢ÄÉ,45.78,46.65,44.86,45.3,45.57,0.21,0.4608,4.3617,2381498,109167737.0,20372100000.0,2499588000.0
2020-06-11,'688002,î£´´Î¢ÄÉ,45.57,46.78,45.54,46.38,46.4,-0.83,-1.7888,3.3696,1839804,84761398.0,20278650000.0,2488122000.0
2020-06-10,'688002,XDî£´´Î¢,46.4,46.62,45.0,45.9,45.83,0.57,1.2437,2.8839,1574634,72398269.0,20648000000.0,2533440000.0
2020-06-09,'688002,î£´´Î¢ÄÉ,45.88,47.7,45.48,47.01,47.48,-1.6,-3.3698,5.2827,2884334,133080765.0,20416600000.0,2505048000.0
2020-06-08,'688002,î£´´Î¢ÄÉ,47.48,49.8,47.1,48.38,48.13,-0.65,-1.3505,4.6874,2559330,124229085.0,21128600000.0,2592408000.0
2020-06-05,'688002,î£´´Î¢ÄÉ,48.13,48.93,47.8,48.86,48.48,-0.35,-0.7219,3.8187,2085010,100574591.0,21417850000.0,2627898000.0
2020-06-04,'688002,î£´´Î¢ÄÉ,48.48,48.75,47.31,47.7,47.48,1.0,2.1061,5.1939,2835861,137060791.0,21573600000.0,2647008000.0
2020-06-03,'688002,î£´´Î¢ÄÉ,47.48,48.76,47.3,47.48,48.01,-0.53,-1.1039,3.9122,2136069,102585219.0,21128600000.0,2592408000.0
2020-06-02,'688002,î£´´Î¢ÄÉ,48.01,48.68,47.28,47.7,47.57,0.44,0.925,4.3244,2361128,113166628.0,21364450000.0,2621346000.0
2020-06-01,'688002,î£´´Î¢ÄÉ,47.57,48.1,45.12,45.12,44.83,2.74,6.112,5.1807,2828665,133448817.0,21168650000.0,2597322000.0
2020-05-29,'688002,î£´´Î¢ÄÉ,44.83,46.16,44.44,44.44,44.72,0.11,0.246,2.2065,1204728,54646602.0,19949350000.0,2447718000.0
2020-05-28,'688002,î£´´Î¢ÄÉ,44.72,46.22,43.7,45.6,45.66,-0.94,-2.0587,2.6403,1441622,64628846.0,19900400000.0,2441712000.0
2020-05-27,'688002,î£´´Î¢ÄÉ,45.66,46.74,45.5,46.4,46.58,-0.92,-1.9751,2.8312,1545831,71176387.0,20318700000.0,2493036000.0
2020-05-26,'688002,î£´´Î¢ÄÉ,46.58,46.92,43.63,43.63,43.71,2.87,6.566,3.9088,2134227,97816837.0,20728100000.0,2543268000.0
2020-05-25,'688002,î£´´Î¢ÄÉ,43.71,45.3,43.1,45.01,44.61,-0.9,-2.0175,2.5191,1375446,60464156.0,19450950000.0,2386566000.0
2020-05-22,'688002,î£´´Î¢ÄÉ,44.61,46.88,44.44,45.8,46.16,-1.55,-3.3579,3.9093,2134487,97542992.0,19851450000.0,2435706000.0
2020-05-21,'688002,î£´´Î¢ÄÉ,46.16,49.8,46.02,49.09,49.1,-2.94,-5.9878,5.8257,3180813,151350841.0,20541200000.0,2520336000.0
2020-05-20,'688002,î£´´Î¢ÄÉ,49.1,51.2,48.3,48.33,48.27,0.83,1.7195,8.4483,4612758,229956253.0,21849500000.0,2680860000.0
2020-05-19,'688002,î£´´Î¢ÄÉ,48.27,48.7,47.73,47.8,47.34,0.93,1.9645,4.7999,2620723,126602882.0,21480150000.0,2635542000.0
2020-05-18,'688002,î£´´Î¢ÄÉ,47.34,48.97,47.21,48.6,47.69,-0.35,-0.7339,4.607,2515435,120661799.0,21066300000.0,2584764000.0
2020-05-15,'688002,î£´´Î¢ÄÉ,47.69,48.5,46.8,47.3,47.21,0.48,1.0167,3.8595,2107290,100429556.0,21222050000.0,2603874000.0
2020-05-14,'688002,î£´´Î¢ÄÉ,47.21,48.66,47.11,47.42,47.73,-0.52,-1.0895,3.4023,1857683,89121793.0,21008450000.0,2577666000.0
2020-05-13,'688002,î£´´Î¢ÄÉ,47.73,48.14,47.2,47.39,47.47,0.26,0.5477,3.15,1719914,82085296.0,21239850000.0,2606058000.0
2020-05-12,'688002,î£´´Î¢ÄÉ,47.47,48.18,46.41,47.6,47.71,-0.24,-0.503,3.1505,1720161,81051839.0,21124150000.0,2591862000.0
2020-05-11,'688002,î£´´Î¢ÄÉ,47.71,48.94,47.08,48.55,48.36,-0.65,-1.3441,3.9266,2143911,102921301.0,21230950000.0,2604966000.0
2020-05-08,'688002,î£´´Î¢ÄÉ,48.36,50.26,48.2,48.5,48.21,0.15,0.3111,6.1168,3339752,164109749.0,21520200000.0,2640456000.0
2020-05-07,'688002,î£´´Î¢ÄÉ,48.21,49.7,48.08,49.0,49.66,-1.45,-2.9199,5.1574,2815947,137128207.0,21453450000.0,2632266000.0
2020-05-06,'688002,î£´´Î¢ÄÉ,49.66,49.97,45.61,46.0,46.7,2.96,6.3383,7.9882,4361544,210943846.0,22098700000.0,2711436000.0
2020-04-30,'688002,î£´´Î¢ÄÉ,46.7,47.27,44.8,45.1,44.58,2.12,4.7555,6.2263,3399581,157619499.0,20781500000.0,2549820000.0
2020-04-29,'688002,î£´´Î¢ÄÉ,44.58,47.08,44.43,47.0,46.23,-1.65,-3.5691,5.6355,3076976,140831063.0,19838100000.0,2434068000.0
2020-04-28,'688002,î£´´Î¢ÄÉ,46.23,46.23,41.0,46.1,45.55,0.68,1.4929,6.648,3629827,161374230.0,20572350000.0,2524158000.0
2020-04-27,'688002,î£´´Î¢ÄÉ,45.55,45.88,44.41,44.41,43.81,1.74,3.9717,4.5354,2476339,112567502.0,20269750000.0,2487030000.0
2020-04-24,'688002,î£´´Î¢ÄÉ,43.81,44.25,43.21,43.79,43.51,0.3,0.6895,2.8824,1573788,68930352.0,19495450000.0,2392026000.0
2020-04-23,'688002,î£´´Î¢ÄÉ,43.51,44.56,42.61,43.4,42.95,0.56,1.3038,3.3635,1836453,80109953.0,19361950000.0,2375646000.0
2020-04-22,'688002,î£´´Î¢ÄÉ,42.95,43.29,41.02,41.02,41.73,1.22,2.9236,3.0067,1641676,70096081.0,19112750000.0,2345070000.0
2020-04-21,'688002,î£´´Î¢ÄÉ,41.73,42.4,41.18,42.39,42.38,-0.65,-1.5337,1.7686,965640,40244519.0,18569850000.0,2278458000.0
2020-04-20,'688002,î£´´Î¢ÄÉ,42.38,42.7,42.11,42.19,42.1,0.28,0.6651,1.9594,1069856,45376312.0,18859100000.0,2313948000.0
2020-04-17,'688002,î£´´Î¢ÄÉ,42.1,42.84,41.99,42.35,41.9,0.2,0.4773,2.4331,1328475,56426721.0,18734500000.0,2298660000.0
2020-04-16,'688002,î£´´Î¢ÄÉ,41.9,42.09,41.07,41.07,41.62,0.28,0.6728,1.5715,858016,35783581.0,18645500000.0,2287740000.0
2020-04-15,'688002,î£´´Î¢ÄÉ,41.62,42.65,41.56,42.21,42.17,-0.55,-1.3042,1.8088,987629,41713542.0,18520900000.0,2272452000.0
2020-04-14,'688002,î£´´Î¢ÄÉ,42.17,42.2,41.13,41.13,41.11,1.06,2.5784,1.3824,754783,31656764.0,18765650000.0,2302482000.0
2020-04-13,'688002,î£´´Î¢ÄÉ,41.11,41.2,40.26,41.2,41.31,-0.2,-0.4841,1.5633,853559,34855060.0,18293950000.0,2244606000.0
2020-04-10,'688002,î£´´Î¢ÄÉ,41.31,42.8,40.7,42.36,42.3,-0.99,-2.3404,2.3264,1270207,52876918.0,18382950000.0,2255526000.0
2020-04-09,'688002,î£´´Î¢ÄÉ,42.3,43.47,42.14,43.3,42.97,-0.67,-1.5592,3.4712,1895262,80636731.0,18823500000.0,2309580000.0
2020-04-08,'688002,î£´´Î¢ÄÉ,42.97,43.68,41.81,42.0,42.53,0.44,1.0346,3.1858,1739424,74563892.0,19121650000.0,2346162000.0
2020-04-07,'688002,î£´´Î¢ÄÉ,42.53,42.78,41.0,41.0,40.18,2.35,5.8487,4.3074,2351863,99092596.0,18925850000.0,2322138000.0
2020-04-03,'688002,î£´´Î¢ÄÉ,40.18,40.94,40.0,40.7,40.7,-0.52,-1.2776,1.9442,1061550,42787250.0,17880100000.0,2193828000.0
2020-04-02,'688002,î£´´Î¢ÄÉ,40.7,40.8,38.56,38.83,38.85,1.85,4.7619,2.9535,1612622,64288549.0,18111500000.0,2222220000.0
2020-04-01,'688002,î£´´Î¢ÄÉ,38.85,39.28,38.01,38.36,38.36,0.49,1.2774,3.2693,1785026,69472330.0,17288250000.0,2121210000.0
2020-03-31,'688002,î£´´Î¢ÄÉ,38.36,39.4,37.91,39.08,38.69,-0.33,-0.8529,2.7427,1497529,57739867.0,17070200000.0,2094456000.0
2020-03-30,'688002,î£´´Î¢ÄÉ,38.69,39.7,37.35,39.35,40.11,-1.42,-3.5403,3.4562,1887068,72459440.0,17217050000.0,2112474000.0
2020-03-27,'688002,î£´´Î¢ÄÉ,40.11,40.96,40.02,40.87,40.12,-0.01,-0.0249,2.2585,1233119,49813639.0,17848950000.0,2190006000.0
2020-03-26,'688002,î£´´Î¢ÄÉ,40.12,40.4,39.33,39.67,39.97,0.15,0.3753,2.5887,1413445,56605025.0,17853400000.0,2190552000.0
2020-03-25,'688002,î£´´Î¢ÄÉ,39.97,40.65,39.53,39.55,38.56,1.41,3.6566,3.7939,2071490,82884003.0,17786650000.0,2182362000.0
2020-03-24,'688002,î£´´Î¢ÄÉ,38.56,39.32,36.69,38.99,37.95,0.61,1.6074,2.939,1604717,61189802.0,17159200000.0,2105376000.0
2020-03-23,'688002,î£´´Î¢ÄÉ,37.95,40.74,37.41,40.2,41.27,-3.32,-8.0446,4.9302,2691905,105258334.0,16887750000.0,2072070000.0
2020-03-20,'688002,î£´´Î¢ÄÉ,41.27,41.88,40.58,40.58,40.72,0.55,1.3507,3.3546,1831638,75327957.0,18365150000.0,2253342000.0
2020-03-19,'688002,î£´´Î¢ÄÉ,40.72,41.27,38.99,40.68,40.24,0.48,1.1928,4.3373,2368167,95078574.0,18120400000.0,2223312000.0
2020-03-18,'688002,î£´´Î¢ÄÉ,40.24,42.8,40.16,42.01,41.5,-1.26,-3.0361,4.2142,2300953,96085853.0,17906800000.0,2197104000.0
2020-03-17,'688002,î£´´Î¢ÄÉ,41.5,43.5,39.36,42.17,42.07,-0.57,-1.3549,4.5949,2508790,103602349.0,18467500000.0,2265900000.0
2020-03-16,'688002,î£´´Î¢ÄÉ,42.07,45.86,42.05,44.9,44.25,-2.18,-4.9266,5.301,2894359,127766974.0,18721150000.0,2297022000.0
2020-03-13,'688002,î£´´Î¢ÄÉ,44.25,44.87,41.18,41.21,44.64,-0.39,-0.8737,6.0311,3292981,142338342.0,19691250000.0,2416050000.0
2020-03-12,'688002,î£´´Î¢ÄÉ,44.64,45.79,44.21,45.5,43.68,0.96,2.1978,6.9948,3819142,172411911.0,19864800000.0,2437344000.0
2020-03-11,'688002,î£´´Î¢ÄÉ,43.68,46.3,43.6,45.79,45.2,-1.52,-3.3628,4.9482,2701705,121577684.0,19437600000.0,2384928000.0
2020-03-10,'688002,î£´´Î¢ÄÉ,45.2,45.22,42.39,43.0,44.25,0.95,2.1469,6.3937,3490967,154210701.0,20114000000.0,2467920000.0
2020-03-09,'688002,î£´´Î¢ÄÉ,44.25,45.82,44.12,45.82,46.8,-2.55,-5.4487,5.3596,2926356,131968003.0,19691250000.0,2416050000.0
2020-03-06,'688002,î£´´Î¢ÄÉ,46.8,47.38,45.84,47.0,47.74,-0.94,-1.969,6.264,3420167,159472691.0,20826000000.0,2555280000.0
2020-03-05,'688002,î£´´Î¢ÄÉ,47.74,49.2,47.3,48.92,47.9,-0.16,-0.334,4.9821,2720201,130547532.0,21244300000.0,2606604000.0
2020-03-04,'688002,î£´´Î¢ÄÉ,47.9,48.8,45.9,48.3,48.7,-0.8,-1.6427,6.4828,3539599,167609548.0,21315500000.0,2615340000.0
2020-03-03,'688002,î£´´Î¢ÄÉ,48.7,49.96,48.28,49.85,48.18,0.52,1.0793,9.0631,4948474,242817489.0,21671500000.0,2659020000.0
2020-03-02,'688002,î£´´Î¢ÄÉ,48.18,48.67,44.4,44.4,43.55,4.63,10.6315,9.402,5133488,240178171.0,21440100000.0,2630628000.0
2020-02-28,'688002,î£´´Î¢ÄÉ,43.55,45.67,43.41,44.1,46.3,-2.75,-5.9395,7.6808,4193719,186093686.0,19379750000.0,2377830000.0
2020-02-27,'688002,î£´´Î¢ÄÉ,46.3,49.96,45.59,49.5,49.25,-2.95,-5.9898,9.6245,5254987,247069731.0,20603500000.0,2527980000.0
2020-02-26,'688002,î£´´Î¢ÄÉ,49.25,52.88,48.8,50.1,50.49,-1.24,-2.4559,13.2973,7260329,371049531.0,21916250000.0,2689050000.0
2020-02-25,'688002,î£´´Î¢ÄÉ,50.49,50.5,48.0,48.3,49.56,0.93,1.8765,10.412,5684950,281435383.0,22468050000.0,2756754000.0
2020-02-24,'688002,î£´´Î¢ÄÉ,49.56,49.92,48.3,49.92,49.76,-0.2,-0.4019,8.0904,4417332,217146902.0,22054200000.0,2705976000.0
